"name"	"ID"	"Ac_vs_LB_p.val"	"Glc_vs_Ac_p.val"	"Glc_vs_LB_p.val"	"Ac_vs_LB_p.adj"	"Glc_vs_Ac_p.adj"	"Glc_vs_LB_p.adj"	"imputed"	"Ac_vs_LB_significant"	"Glc_vs_Ac_significant"	"Glc_vs_LB_significant"	"significant"	"Ac_vs_LB_log2fc"	"Glc_vs_Ac_log2fc"	"Glc_vs_LB_log2fc"	"Ac_centered"	"Glc_centered"	"LB_centered"
"PP_5273"	"PP_5273"	0.014568938496789	0.0287688797862961	0.662253084539383	0.793	0.802	0.894	FALSE	FALSE	FALSE	FALSE	FALSE	-1.59	1.36	-0.229	-0.981	0.376	0.605
"PP_5283"	"PP_5283"	0.0180020101090575	0.122661642590859	0.243959872162094	0.805	0.88	0.85	FALSE	FALSE	FALSE	FALSE	FALSE	0.604	-0.35	0.254	0.318	-0.0318	-0.286
"PP_5288"	"PP_5288"	0.0367866863636066	0.386819118076311	0.148529491797904	0.839	0.917	0.823	FALSE	FALSE	FALSE	FALSE	FALSE	-0.516	0.188	-0.329	-0.235	-0.047	0.282
"PP_5295"	"PP_5295"	0.0274908088505404	0.155889506030617	0.287998471856183	0.826	0.889	0.859	FALSE	FALSE	FALSE	FALSE	FALSE	0.308	-0.178	0.129	0.162	-0.0163	-0.146
"PP_5299"	"PP_5299"	0.923567888008563	0.338733260707607	0.385080651714785	0.927	0.913	0.872	TRUE	FALSE	FALSE	FALSE	FALSE	0.13	-1.34	-1.21	0.489	-0.849	0.359
"PP_5300"	"PP_5300"	0.613868792161196	0.769063073017595	0.83039617185911	0.919	0.934	0.903	FALSE	FALSE	FALSE	FALSE	FALSE	-0.171	0.0989	-0.0721	-0.09	0.00895	0.081
"PP_5303"	"PP_5303"	0.00144158240243659	0.179129467282365	0.0104650334892224	0.578	0.894	0.55	FALSE	FALSE	FALSE	FALSE	FALSE	0.747	-0.228	0.519	0.325	0.097	-0.422
"PP_5304"	"PP_5304"	0.251538252956676	0.249470922691772	0.995419651375661	0.899	0.904	0.91	FALSE	FALSE	FALSE	FALSE	FALSE	0.213	-0.214	-0.00102	0.142	-0.0716	-0.0706
"PP_5305"	"PP_5305"	0.00246736546293311	0.00181965472402954	0.817799782096237	0.645	0.436	0.903	FALSE	FALSE	FALSE	FALSE	FALSE	0.74	-0.78	-0.0399	0.507	-0.273	-0.233
"PP_5309"	"PP_5309"	0.246816479011465	0.526440138937219	0.572061384425694	0.898	0.925	0.889	FALSE	FALSE	FALSE	FALSE	FALSE	-0.398	0.211	-0.187	-0.203	0.00777	0.195
"PP_5311"	"PP_5311"	0.451962836155867	0.197471504651008	0.0600867465312638	0.912	0.897	0.758	FALSE	FALSE	FALSE	FALSE	FALSE	0.177	0.314	0.491	-0.0459	0.268	-0.222
"PP_5312"	"PP_5312"	0.332535462797222	0.0221987044971175	0.107463830746197	0.905	0.782	0.802	FALSE	FALSE	FALSE	FALSE	FALSE	0.152	-0.42	-0.268	0.191	-0.23	0.0387
"PP_5317"	"PP_5317"	0.753318515546995	0.193236969126841	0.119502788314945	0.923	0.896	0.81	FALSE	FALSE	FALSE	FALSE	FALSE	-0.0499	-0.219	-0.269	0.0562	-0.162	0.106
"PP_5319"	"PP_5319"	0.00214559587574643	0.000402995994285701	0.195179933304759	0.628	0.159	0.839	FALSE	FALSE	FALSE	FALSE	FALSE	1.41	-1.85	-0.442	1.09	-0.764	-0.323
"PP_5324"	"PP_5324"	0.853476341681045	0.710650468512564	0.85117827426236	0.926	0.932	0.904	TRUE	FALSE	FALSE	FALSE	FALSE	-0.252	0.508	0.256	-0.254	0.255	-0.00134
"PP_5331"	"PP_5331"	0.406896335897914	0.262789485647313	0.749468506187703	0.91	0.906	0.899	FALSE	FALSE	FALSE	FALSE	FALSE	0.176	-0.243	-0.0664	0.14	-0.103	-0.0366
"PP_5332"	"PP_5332"	0.0879551384331751	0.130600300999477	0.00700515524433621	0.87	0.882	0.484	FALSE	FALSE	FALSE	FALSE	FALSE	-1.02	-0.88	-1.9	-0.0453	-0.925	0.97
"PP_5333"	"PP_5333"	0.972509627058624	0.606188288027487	0.583009931099172	0.929	0.928	0.889	FALSE	FALSE	FALSE	FALSE	FALSE	-0.00589	-0.0889	-0.0948	0.0277	-0.0613	0.0336
"PP_5337"	"PP_5337"	0.771271030509204	0.533484831797028	0.735219912197086	0.923	0.925	0.898	TRUE	FALSE	FALSE	FALSE	FALSE	0.433	-0.937	-0.504	0.457	-0.48	0.0237
"PP_5341"	"PP_5341"	0.220404537615187	0.742768768359421	0.350617854626733	0.896	0.933	0.868	FALSE	FALSE	FALSE	FALSE	FALSE	0.211	-0.0539	0.158	0.0885	0.0345	-0.123
"PP_5344"	"PP_5344"	0.0399777547211496	0.0877247900662333	0.622302354105774	0.842	0.866	0.892	TRUE	FALSE	FALSE	FALSE	FALSE	-1.9	1.5	-0.394	-1.13	0.37	0.764
"PP_5345"	"PP_5345"	0.25498296074437	0.158987933855573	0.750448911330678	0.899	0.889	0.899	FALSE	FALSE	FALSE	FALSE	FALSE	0.193	-0.245	-0.0518	0.146	-0.099	-0.0472
"PP_5350"	"PP_5350"	0.00484239521573129	0.00255074145422505	0.64431556269759	0.713	0.5	0.893	FALSE	FALSE	FALSE	FALSE	FALSE	-0.519	0.582	0.0637	-0.367	0.215	0.152
"PP_5354"	"PP_5354"	0.0625354092533592	0.00106987285628143	0.0204166690283796	0.859	0.332	0.645	FALSE	FALSE	FALSE	FALSE	FALSE	0.425	-0.994	-0.569	0.473	-0.521	0.0478
"PP_5358"	"PP_5358"	0.487801391945627	0.22049601731226	0.562603667868809	0.914	0.9	0.888	FALSE	FALSE	FALSE	FALSE	FALSE	-0.289	0.528	0.24	-0.272	0.256	0.0163
"PP_5365"	"PP_5365"	0.022743858546047	0.00605556467416375	0.390276898829153	0.817	0.64	0.873	FALSE	FALSE	FALSE	FALSE	FALSE	1.03	-1.37	-0.332	0.8	-0.566	-0.234
"PP_5377"	"PP_5377"	0.619306952156062	0.0677928204623381	0.14831946499168	0.919	0.853	0.823	FALSE	FALSE	FALSE	FALSE	FALSE	-0.13	0.535	0.405	-0.222	0.313	-0.0915
"PP_5388"	"PP_5388"	0.420949555235816	0.256719096692621	0.717706717686349	0.911	0.905	0.898	TRUE	FALSE	FALSE	FALSE	FALSE	-1.17	1.69	0.516	-0.952	0.734	0.218
"PP_5391"	"PP_5391"	0.319067534996841	0.00395737036270474	0.0180192160719453	0.904	0.576	0.628	FALSE	FALSE	FALSE	FALSE	FALSE	0.164	-0.626	-0.462	0.264	-0.363	0.0992
"PP_5392"	"PP_5392"	0.0278244845187753	0.000400745456967577	0.0124779709045137	0.827	0.158	0.577	FALSE	FALSE	FALSE	FALSE	FALSE	0.4	-0.88	-0.48	0.427	-0.453	0.0265
"PP_5393"	"PP_5393"	0.66446322933398	0.976414489591524	0.685679907384233	0.92	0.94	0.896	TRUE	FALSE	FALSE	FALSE	FALSE	-0.547	0.0371	-0.51	-0.195	-0.158	0.352
"PP_5400"	"PP_5400"	0.00013011430806054	0.17380846222327	0.000620203680922628	0.191	0.893	0.0946	FALSE	FALSE	FALSE	FALSE	FALSE	-1.11	0.236	-0.875	-0.449	-0.213	0.662
"PP_5401"	"PP_5401"	0.819320225981146	0.00910019258061693	0.0128177384399014	0.925	0.693	0.581	TRUE	FALSE	FALSE	FALSE	FALSE	0.208	-3.05	-2.84	1.09	-1.97	0.879
"PP_5405"	"PP_5405"	0.170727751822348	0.239463855946256	0.024662776485387	0.889	0.903	0.668	FALSE	FALSE	FALSE	FALSE	FALSE	-0.451	-0.381	-0.831	-0.0235	-0.404	0.427
"PP_5410"	"PP_5410"	0.0648025338011584	0.0541723623637654	0.91000517490353	0.86	0.842	0.907	FALSE	FALSE	FALSE	FALSE	FALSE	0.501	-0.528	-0.0272	0.343	-0.185	-0.158
"PP_5424"	"PP_5424"	0.347570878106512	0.454677583824623	0.113185533897147	0.906	0.921	0.806	TRUE	FALSE	FALSE	FALSE	FALSE	-1.43	-1.13	-2.55	-0.101	-1.23	1.33
"PP_5426"	"PP_5426"	0.00402685595348996	0.0136514805703439	0.413296143802151	0.696	0.738	0.875	FALSE	FALSE	FALSE	FALSE	FALSE	0.53	-0.417	0.113	0.315	-0.101	-0.214
"PP_5431"	"PP_5431"	0.000109907316122314	0.00277967354976066	0.02056260368458	0.167	0.515	0.646	FALSE	FALSE	FALSE	FALSE	FALSE	1.17	-0.701	0.471	0.624	-0.0767	-0.548
"PP_5432"	"PP_5432"	0.528254614937466	0.0766737121658872	0.205362656944982	0.915	0.859	0.841	FALSE	FALSE	FALSE	FALSE	FALSE	0.267	-0.825	-0.559	0.364	-0.461	0.0973
"PP_5435"	"PP_5435"	0.65590120961097	0.436966661172628	0.236743743482783	0.92	0.92	0.849	TRUE	FALSE	FALSE	FALSE	FALSE	0.467	0.827	1.29	-0.12	0.707	-0.587
"PP_5439"	"PP_5439"	0.00731728148063881	0.42265650035328	0.0253295012993443	0.747	0.919	0.671	FALSE	FALSE	FALSE	FALSE	FALSE	-0.632	0.148	-0.484	-0.26	-0.112	0.372
"PP_5455"	"PP_5455"	0.00154760793550011	0.0273026030574875	0.0740202163189328	0.587	0.798	0.775	FALSE	FALSE	FALSE	FALSE	FALSE	0.773	-0.439	0.334	0.404	-0.0351	-0.369
"PP_5464"	"PP_5464"	0.631716223007393	0.916519740308244	0.706602732449318	0.919	0.938	0.897	FALSE	FALSE	FALSE	FALSE	FALSE	0.0745	-0.0162	0.0583	0.0302	0.014	-0.0443
"PP_5465"	"PP_5465"	0.00563442353115857	0.65894814551855	0.0108031166568876	0.726	0.93	0.555	TRUE	FALSE	FALSE	FALSE	FALSE	2.54	-0.307	2.24	0.95	0.643	-1.59
"PP_5469"	"PP_5469"	0.0322941968300917	0.0545311205935893	0.741293026421642	0.834	0.842	0.899	FALSE	FALSE	FALSE	FALSE	FALSE	-1.48	1.29	-0.194	-0.922	0.364	0.558
"PP_5472"	"PP_5472"	0.0776152310439452	0.0599456887552623	0.870432135185	0.867	0.847	0.905	TRUE	FALSE	FALSE	FALSE	FALSE	2.06	-2.23	-0.171	1.43	-0.8	-0.63
"PP_5477"	"PP_5477"	0.000629230186348967	0.225466062381043	0.00317266796676871	0.452	0.901	0.341	FALSE	FALSE	FALSE	FALSE	FALSE	0.93	-0.221	0.709	0.384	0.163	-0.546
"PP_5482"	"PP_5482"	0.433757781769355	0.29399237993932	0.0882145548022358	0.911	0.909	0.789	FALSE	FALSE	FALSE	FALSE	FALSE	0.183	0.25	0.433	-0.0222	0.228	-0.206
"PP_5484"	"PP_5484"	0.419675405508258	0.599652659884955	0.200605301614031	0.91	0.928	0.84	TRUE	FALSE	FALSE	FALSE	FALSE	0.534	0.343	0.877	0.0637	0.406	-0.47
"PP_5485"	"PP_5485"	0.0724104197069649	0.74427882521977	0.121021322739542	0.864	0.933	0.81	FALSE	FALSE	FALSE	FALSE	FALSE	0.757	-0.123	0.634	0.293	0.17	-0.464
"PP_5487"	"PP_5487"	0.00035139077230946	0.0473735886846477	0.00636172144825558	0.353	0.834	0.467	FALSE	FALSE	FALSE	FALSE	FALSE	1.92	-0.744	1.17	0.887	0.143	-1.03
"PP_5493"	"PP_5493"	0.376781667103406	0.172778774930113	0.588148097395517	0.908	0.892	0.89	FALSE	FALSE	FALSE	FALSE	FALSE	-0.396	0.634	0.238	-0.343	0.291	0.0525
"PP_5495"	"PP_5495"	0.00747614033660374	0.0460523933421176	0.257218127768862	0.749	0.833	0.853	FALSE	FALSE	FALSE	FALSE	FALSE	0.772	-0.51	0.262	0.427	-0.0824	-0.345
"PP_5521"	"PP_5521"	0.89238407757579	0.505232185527846	0.426957464790304	0.927	0.924	0.876	FALSE	FALSE	FALSE	FALSE	FALSE	0.0292	0.146	0.175	-0.0389	0.107	-0.0682
"PP_5526"	"PP_5526"	0.263857880498134	0.717493088758527	0.154138470376774	0.9	0.932	0.825	FALSE	FALSE	FALSE	FALSE	FALSE	0.758	0.236	0.994	0.174	0.41	-0.584
"PP_5529"	"PP_5529"	0.0541790335548884	0.85460402264043	0.0405196601894699	0.854	0.937	0.722	FALSE	FALSE	FALSE	FALSE	FALSE	0.511	0.0426	0.554	0.156	0.199	-0.355
"PP_5550"	"PP_5550"	0.155712770761343	0.897796055211534	0.127839390869858	0.887	0.938	0.814	FALSE	FALSE	FALSE	FALSE	FALSE	0.311	0.0262	0.337	0.0949	0.121	-0.216
"PP_5551"	"PP_5551"	0.0420145935865841	0.0503430587232191	0.9091106370845	0.844	0.838	0.907	TRUE	FALSE	FALSE	FALSE	FALSE	2.21	-2.1	0.107	1.44	-0.664	-0.771
"PP_5561"	"PP_5561"	0.0387660466012447	0.00535588834632241	0.215450189711134	0.841	0.623	0.844	FALSE	FALSE	FALSE	FALSE	FALSE	1.18	-1.82	-0.641	1	-0.822	-0.18
"PP_5562"	"PP_5562"	0.0273589767137998	0.0287547932563856	0.974668430996548	0.826	0.802	0.909	TRUE	FALSE	FALSE	FALSE	FALSE	2.98	-2.94	0.0359	1.97	-0.969	-1
"PP_5571"	"PP_5571"	0.284281471319547	0.977001021341975	0.272942559028976	0.902	0.94	0.856	FALSE	FALSE	FALSE	FALSE	FALSE	0.564	0.0146	0.578	0.183	0.198	-0.381
"PP_5576"	"PP_5576"	0.00146472219518427	0.0247659110087428	0.076315854781984	0.58	0.791	0.778	FALSE	FALSE	FALSE	FALSE	FALSE	0.86	-0.495	0.364	0.452	-0.0437	-0.408
"PP_5578"	"PP_5578"	0.124383188740586	0.497849950164112	0.341630872817624	0.881	0.923	0.867	TRUE	FALSE	FALSE	FALSE	FALSE	2.45	-1.01	1.44	1.16	0.143	-1.3
"PP_5583"	"PP_5583"	0.0410594517021988	0.708337437812043	0.0744596677117468	0.844	0.932	0.776	FALSE	FALSE	FALSE	FALSE	FALSE	1.02	-0.162	0.86	0.395	0.233	-0.627
"PP_5587"	"PP_5587"	0.86343413580957	0.132832390770777	0.172740068147463	0.926	0.883	0.832	FALSE	FALSE	FALSE	FALSE	FALSE	0.126	-1.19	-1.06	0.438	-0.751	0.313
"PP_5592"	"PP_5592"	0.444510908050455	0.847434590677443	0.34553903916485	0.912	0.936	0.867	TRUE	FALSE	FALSE	FALSE	FALSE	-0.919	-0.227	-1.15	-0.231	-0.458	0.688
"PP_5608"	"PP_5608"	0.160291704453556	0.591392113866139	0.350391775875083	0.888	0.928	0.868	FALSE	FALSE	FALSE	FALSE	FALSE	1.09	-0.393	0.698	0.495	0.102	-0.596
"PP_5609"	"PP_5609"	0.823208328640985	0.247413120411615	0.338489340055896	0.925	0.904	0.866	FALSE	FALSE	FALSE	FALSE	FALSE	0.062	-0.336	-0.274	0.133	-0.203	0.0706
"PP_5614"	"PP_5614"	0.000685412922288497	0.0159927216444825	0.044876694268532	0.466	0.753	0.732	FALSE	FALSE	FALSE	FALSE	FALSE	1.76	-0.99	0.77	0.916	-0.0732	-0.843
"PP_5618"	"PP_5618"	0.450250648551756	0.247538474768835	0.660960021811376	0.912	0.904	0.894	FALSE	FALSE	FALSE	FALSE	FALSE	0.28	-0.441	-0.161	0.24	-0.2	-0.0398
"PP_5620"	"PP_5620"	0.000482849540892608	0.000366139619093365	0.80600934352879	0.408	0.145	0.902	FALSE	FALSE	FALSE	FALSE	FALSE	0.877	-0.916	-0.0386	0.598	-0.318	-0.28
"PP_5626"	"PP_5626"	0.00180471600110304	0.00264648637269902	0.772932901473068	0.607	0.506	0.9	FALSE	FALSE	FALSE	FALSE	FALSE	0.957	-0.896	0.0614	0.618	-0.278	-0.34
"PP_5633"	"PP_5633"	0.53387930440768	0.796817800897892	0.386632093149686	0.916	0.935	0.872	FALSE	FALSE	FALSE	FALSE	FALSE	0.107	0.0436	0.15	0.021	0.0646	-0.0855
"PP_5648"	"PP_5648"	0.00127925187811501	0.0041272256144085	0.389773996810413	0.561	0.583	0.872	FALSE	FALSE	FALSE	FALSE	FALSE	-0.92	0.75	-0.17	-0.556	0.193	0.363
"PP_5651"	"PP_5651"	0.0983688973424608	0.262690360847101	0.521334303829379	0.874	0.906	0.885	FALSE	FALSE	FALSE	FALSE	FALSE	0.69	-0.443	0.246	0.378	-0.0656	-0.312
"PP_5658"	"PP_5658"	0.079612250974283	0.192938602271033	0.570579493007946	0.867	0.896	0.888	FALSE	FALSE	FALSE	FALSE	FALSE	0.344	-0.243	0.101	0.196	-0.0475	-0.148
"PP_5661"	"PP_5661"	0.659096039027994	0.00267091892542749	0.00149145756039193	0.92	0.508	0.21	FALSE	FALSE	FALSE	FALSE	FALSE	-0.101	-0.96	-1.06	0.286	-0.674	0.388
"PP_5677"	"PP_5677"	0.000894043675614123	0.000618239382781441	0.757894783859166	0.508	0.228	0.9	FALSE	FALSE	FALSE	FALSE	FALSE	0.677	-0.718	-0.0412	0.465	-0.253	-0.212
"PP_5680"	"PP_5680"	0.16900960679944	0.316826995519418	0.666817441143199	0.889	0.911	0.895	TRUE	FALSE	FALSE	FALSE	FALSE	1.66	-1.17	0.489	0.943	-0.227	-0.716
"PP_5685"	"PP_5685"	0.000838661149571881	0.0475315553123764	0.0196090864286614	0.498	0.834	0.64	FALSE	FALSE	FALSE	FALSE	FALSE	1.4	-0.624	0.778	0.676	0.0515	-0.727
"PP_5700"	"PP_5700"	0.000107162912626457	0.355286207263076	0.000283285265606618	0.163	0.914	0.0402	FALSE	FALSE	FALSE	FALSE	FALSE	-0.949	0.129	-0.821	-0.359	-0.231	0.59
"PP_5703"	"PP_5703"	0.116748560149287	0.298937665679535	0.0213836731168443	0.879	0.91	0.651	FALSE	FALSE	FALSE	FALSE	FALSE	-0.306	-0.193	-0.499	-0.0377	-0.231	0.268
"PP_5714"	"PP_5714"	0.365678780191271	0.0177305698142729	0.076552493552607	0.907	0.763	0.778	FALSE	FALSE	FALSE	FALSE	FALSE	-0.237	0.743	0.505	-0.327	0.416	-0.0892
"PP_5721"	"PP_5721"	0.00531290136173304	0.0289545980840748	0.279146205099954	0.721	0.802	0.857	FALSE	FALSE	FALSE	FALSE	FALSE	0.706	-0.492	0.214	0.399	-0.0927	-0.306
"PP_5724"	"PP_5724"	0.00380267870139636	0.0210561035763898	0.266180046314376	0.691	0.778	0.855	FALSE	FALSE	FALSE	FALSE	FALSE	0.931	-0.658	0.273	0.53	-0.128	-0.401
"PP_5732"	"PP_5732"	0.453116506155195	0.0166985010102167	0.0553645421359766	0.912	0.757	0.751	TRUE	FALSE	FALSE	FALSE	FALSE	-0.934	3.6	2.67	-1.51	2.09	-0.578
"ppa"	"PP_0538"	0.843220617056761	0.0438123736548899	0.0599599168698477	0.925	0.83	0.758	FALSE	FALSE	FALSE	FALSE	FALSE	0.0266	-0.313	-0.286	0.113	-0.2	0.0865
"ppc"	"PP_1505"	0.314736736161907	0.539060148194921	0.677058863065373	0.904	0.925	0.895	FALSE	FALSE	FALSE	FALSE	FALSE	-0.288	0.172	-0.116	-0.154	0.0188	0.135
"ppiA"	"PP_4541"	0.689793609442103	0.132918842313447	0.242530971830849	0.921	0.883	0.85	FALSE	FALSE	FALSE	FALSE	FALSE	0.0553	-0.224	-0.169	0.0931	-0.131	0.0378
"PPIA"	"ENSG00000196262.13"	0.00369613832269196	0.000726361421142145	0.228949362592055	0.688	0.257	0.847	TRUE	FALSE	FALSE	FALSE	FALSE	-3.24	4.27	1.03	-2.5	1.76	0.736
"ppiB"	"PP_2903"	0.918495703982337	0.483371071786057	0.546566658359571	0.927	0.923	0.887	FALSE	FALSE	FALSE	FALSE	FALSE	0.0125	-0.0871	-0.0746	0.0332	-0.0539	0.0207
"ppiC-2"	"PP_3079"	0.0643957698561112	0.0529000031396771	0.00238624658105316	0.86	0.84	0.29	FALSE	FALSE	FALSE	FALSE	FALSE	-0.229	-0.243	-0.472	0.00454	-0.238	0.234
"ppk"	"PP_5217"	0.00711262882719341	0.23515126869709	0.0481442642687011	0.745	0.902	0.739	FALSE	FALSE	FALSE	FALSE	FALSE	-0.458	0.162	-0.296	-0.207	-0.0445	0.251
"ppnK"	NA	0.288815577931896	0.88942683424532	0.349719164487107	0.902	0.938	0.868	FALSE	FALSE	FALSE	FALSE	FALSE	-0.346	0.0436	-0.302	-0.13	-0.0861	0.216
"pprA"	"PP_0185"	0.000531288526139408	0.000970294245587143	0.615361018553807	0.424	0.313	0.891	FALSE	FALSE	FALSE	FALSE	FALSE	0.976	-0.886	0.0897	0.621	-0.266	-0.355
"ppsA"	"PP_2082"	0.584884711631342	0.021525073145163	0.0512667378028511	0.918	0.779	0.744	FALSE	FALSE	FALSE	FALSE	FALSE	-0.179	0.905	0.726	-0.362	0.544	-0.182
"ppsD"	"PP_4219"	0.90015672322112	0.474255076597277	0.5515186611564	0.927	0.922	0.887	FALSE	FALSE	FALSE	FALSE	FALSE	-0.039	0.226	0.187	-0.0884	0.138	-0.0494
"ppx"	"PP_5216"	0.174708648969451	0.136155342371546	0.870118370309229	0.89	0.884	0.905	FALSE	FALSE	FALSE	FALSE	FALSE	-0.414	0.46	0.0468	-0.291	0.169	0.122
"pqqB"	"PP_0379"	0.0687906466877997	0.0426480529354683	0.00210570416174252	0.863	0.828	0.268	FALSE	FALSE	FALSE	FALSE	FALSE	0.422	0.485	0.907	-0.0208	0.464	-0.443
"pqqC"	"PP_0378"	0.247684973949366	0.3029827029076	0.886872418532346	0.899	0.91	0.906	FALSE	FALSE	FALSE	FALSE	FALSE	-0.269	0.238	-0.0317	-0.169	0.0687	0.1
"pqqD"	"PP_0377"	0.965375637356576	0.92949601238712	0.964037194696321	0.928	0.939	0.909	FALSE	FALSE	FALSE	FALSE	FALSE	-0.0175	0.0357	0.0182	-0.0178	0.018	-0.000226
"pqqE"	"PP_0376"	0.432375437952399	0.503978949652412	0.166233546970565	0.911	0.924	0.83	TRUE	FALSE	FALSE	FALSE	FALSE	-1.04	-0.882	-1.92	-0.0534	-0.935	0.988
"prc"	"PP_1719"	0.124077895677723	0.0882261091892532	0.827500862206121	0.881	0.866	0.903	FALSE	FALSE	FALSE	FALSE	FALSE	0.221	-0.25	-0.0289	0.157	-0.0931	-0.0642
"prfA"	"PP_0733"	0.917456331694162	0.179517456926286	0.153445798777903	0.927	0.894	0.825	FALSE	FALSE	FALSE	FALSE	FALSE	0.0122	0.169	0.181	-0.0521	0.116	-0.0644
"prfB"	"PP_1495"	0.121511854954304	0.0259262168418003	0.34199195489169	0.88	0.794	0.867	FALSE	FALSE	FALSE	FALSE	FALSE	-0.311	0.491	0.181	-0.267	0.224	0.0433
"prfC"	"PP_0872"	0.280890040839989	0.212145230205732	0.84590935575678	0.901	0.899	0.904	FALSE	FALSE	FALSE	FALSE	FALSE	-0.137	0.16	0.0237	-0.099	0.0613	0.0377
"prlC"	"PP_0096"	0.0209164387069134	0.220820284074905	0.158202282689794	0.813	0.9	0.827	FALSE	FALSE	FALSE	FALSE	FALSE	-0.577	0.265	-0.311	-0.281	-0.0153	0.296
"prmA"	NA	0.948286143678671	0.237954529085773	0.216466368175203	0.928	0.903	0.844	FALSE	FALSE	FALSE	FALSE	FALSE	-0.00985	-0.188	-0.198	0.0594	-0.129	0.0693
"proA"	"PP_4811"	0.521305467632462	0.0955294333823146	0.255785758087104	0.915	0.869	0.853	FALSE	FALSE	FALSE	FALSE	FALSE	-0.175	0.495	0.32	-0.224	0.272	-0.0483
"proB"	"PP_0691"	0.957789565739592	0.299333358578674	0.322060917463778	0.928	0.91	0.864	FALSE	FALSE	FALSE	FALSE	FALSE	-0.00955	0.194	0.185	-0.068	0.126	-0.0584
"proC-1"	"PP_3778"	4.88904510988206e-05	0.000253981842876273	0.118831250221666	0.0809	0.101	0.809	FALSE	FALSE	FALSE	FALSE	FALSE	1.05	-0.824	0.227	0.625	-0.199	-0.426
"proC-2"	"PP_5095"	0.595233961341179	0.246130997876234	0.503735915245401	0.918	0.904	0.883	FALSE	FALSE	FALSE	FALSE	FALSE	0.0991	-0.224	-0.125	0.108	-0.117	0.00878
"proS"	"PP_1205"	0.00932136616534081	0.0281139646498707	0.477987201727987	0.765	0.8	0.881	FALSE	FALSE	FALSE	FALSE	FALSE	-0.419	0.328	-0.0907	-0.249	0.0792	0.17
"prsA"	"PP_0722"	0.42113086678904	0.00377349420179752	0.0124411211463044	0.911	0.568	0.576	FALSE	FALSE	FALSE	FALSE	FALSE	-0.149	0.719	0.57	-0.29	0.43	-0.14
"PRSS1"	"ENSG00000274247.4"	0.0913318081967179	0.702158852969219	0.165527103152016	0.872	0.932	0.83	TRUE	FALSE	FALSE	FALSE	FALSE	3.4	-0.699	2.7	1.36	0.666	-2.03
"psd"	"PP_4908"	0.0146331224906316	0.915000896892568	0.01244522659206	0.794	0.938	0.576	FALSE	FALSE	FALSE	FALSE	FALSE	-0.395	-0.0139	-0.409	-0.127	-0.141	0.268
"pssA"	"PP_3664"	0.212054321397147	0.0236236882954458	0.185616160555012	0.895	0.787	0.836	FALSE	FALSE	FALSE	FALSE	FALSE	-0.405	0.838	0.433	-0.414	0.424	-0.00919
"pstB"	NA	0.755005595573336	0.252730306056307	0.388929933379472	0.923	0.905	0.872	FALSE	FALSE	FALSE	FALSE	FALSE	-0.0878	0.336	0.248	-0.141	0.194	-0.0533
"pta"	"PP_0774"	0.000766971510125236	0.000575236893069064	0.807656992921622	0.484	0.216	0.902	FALSE	FALSE	FALSE	FALSE	FALSE	-1.72	1.8	0.0808	-1.18	0.628	0.547
"pth"	"PP_0720"	0.00337317263842423	0.840408845990001	0.00256506678144717	0.679	0.936	0.303	FALSE	FALSE	FALSE	FALSE	FALSE	0.882	0.0439	0.926	0.279	0.323	-0.603
"ptsN"	"PP_0950"	0.0691384088164294	0.198591518048227	0.501803903636571	0.863	0.897	0.883	FALSE	FALSE	FALSE	FALSE	FALSE	0.29	-0.193	0.0969	0.161	-0.0322	-0.129
"ptsO"	"PP_0948"	0.00221079084586457	0.0285158024422213	0.108951573586948	0.632	0.801	0.803	FALSE	FALSE	FALSE	FALSE	FALSE	0.812	-0.485	0.327	0.432	-0.0527	-0.379
"ptsP"	"PP_5145"	0.902019908962307	0.850773714251976	0.756178332709323	0.927	0.936	0.9	FALSE	FALSE	FALSE	FALSE	FALSE	0.0187	0.0286	0.0473	-0.0033	0.0253	-0.022
"ptxS"	"PP_3380"	0.812052632542472	0.0650915230977162	0.0947934466218307	0.925	0.851	0.794	FALSE	FALSE	FALSE	FALSE	FALSE	-0.0328	0.287	0.254	-0.106	0.18	-0.0737
"purA"	"PP_4889"	0.160295951607447	0.0152306609072223	0.160223760657688	0.888	0.749	0.828	FALSE	FALSE	FALSE	FALSE	FALSE	-0.286	0.571	0.286	-0.286	0.286	-1.88e-05
"purB"	"PP_4016"	0.0582567898795614	0.00639215169997617	0.176501064290004	0.857	0.648	0.833	FALSE	FALSE	FALSE	FALSE	FALSE	-0.345	0.576	0.231	-0.307	0.269	0.038
"purC"	"PP_1240"	0.0195770819034149	0.019594538812563	0.999539859945497	0.81	0.772	0.91	FALSE	FALSE	FALSE	FALSE	FALSE	-0.291	0.291	-5.89e-05	-0.194	0.0969	0.097
"purD"	"PP_4823"	0.0133198775299841	0.334506122886477	0.00315949015840621	0.788	0.913	0.34	FALSE	FALSE	FALSE	FALSE	FALSE	0.55	0.177	0.726	0.124	0.301	-0.425
"purE"	"PP_5336"	0.00330834264422684	0.480048140768186	0.00922982439107784	0.677	0.922	0.53	FALSE	FALSE	FALSE	FALSE	FALSE	0.621	-0.11	0.511	0.244	0.134	-0.377
"purF"	"PP_2000"	0.698730678688858	0.418079532122211	0.66252100368232	0.921	0.919	0.894	FALSE	FALSE	FALSE	FALSE	FALSE	-0.086	0.183	0.0971	-0.0897	0.0934	-0.0037
